and	CC	XXX
grated	VBD	XXX
sweet	NN	XXX
potatoes	NNS	XXX
		
1	CD	XXX
teaspoon	NN	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
½	JJ	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
roasted	VBD	XXX
crushed	JJ	XXX
peanuts	NNS	XXX
		
1	CD	XXX
tablespoon	NN	XXX
chopped	VBD	XXX
coriander	JJR	XXX
leaves	NNS	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
chopped	VBD	XXX
green	JJ	XXX
chillies	NNS	XXX
		
2	CD	XXX
cups	NNS	XXX
boiled	VBD	XXX
and	CC	XXX
chopped	VBD	XXX
potatoes	NNS	XXX
(	(	XXX
batata	NN	XXX
)	)	XXX
		
2	CD	XXX
cups	NNS	XXX
capsicum	NN	XXX
sliced	VBD	XXX
(	(	XXX
simla	JJ	XXX
mirch	NN	XXX
)	)	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
1	CD	XXX
teaspoon	NN	XXX
green	JJ	XXX
chili	NN	XXX
paste	NN	XXX
		
2	CD	XXX
cups	NNS	XXX
water	NN	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
roasted	VBD	XXX
crushed	JJ	XXX
peanuts	NNS	XXX
		
3	CD	XXX
cups	NNS	XXX
roasted	VBD	XXX
bhagar	NN	XXX
or	CC	XXX
samo	NN	XXX
seeds	NNS	XXX
or	CC	XXX
jungle	NN	XXX
rice	NN	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
chopped	VBD	XXX
coriander	NN	XXX
leaves	NNS	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
onions	NNS	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
4	CD	XXX
cups	NNS	XXX
gawar	JJ	XXX
or	CC	XXX
cluster	NN	XXX
beans	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
roasted	VBN	XXX
and	CC	XXX
crushed	VBN	XXX
peanuts	NNS	XXX
		
Water	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
chopped	VBD	XXX
coriander	JJR	XXX
leaves	NNS	XXX
		
2	CD	XXX
cups	NNS	XXX
matter	NN	XXX
or	CC	XXX
peas	NNS	XXX
		
1	CD	XXX
cup	NN	XXX
boiled	VBN	XXX
and	CC	XXX
peeled	VBN	XXX
potatoes	NNS	XXX
		
2	CD	XXX
finely	RB	XXX
chopped	VBD	XXX
green	JJ	XXX
chillies	NNS	XXX
		
1	CD	XXX
teaspoon	NN	XXX
garam	NN	XXX
masala	NN	XXX
powder	NN	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
½	JJ	XXX
teaspoon	NN	XXX
chat	WP	XXX
masala	NN	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
cornflour	VBP	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
bread	VBP	XXX
crumbs	NNS	XXX
		
Vegetable	JJ	XXX
oil	NN	XXX
as	IN	XXX
needed	VBN	XXX
for	IN	XXX
deep	JJ	XXX
frying	NN	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
3	CD	XXX
teaspoons	NNS	XXX
cumin	VBP	XXX
seeds	NNS	XXX
		
2	CD	XXX
chopped	VBD	XXX
green	JJ	XXX
chilies	NNS	XXX
		
4	CD	XXX
cups	NNS	XXX
boiled	VBD	XXX
and	CC	XXX
chopped	VBD	XXX
potatoes	NNS	XXX
		
1	CD	XXX
cup	NN	XXX
boiled	VBD	XXX
peanuts	NNS	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
1	CD	XXX
cup	NNS	XXX
corn	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
maize	VB	XXX
flour	NN	XXX
		
2	CD	XXX
boiled	VBN	XXX
and	CC	XXX
grated	VBN	XXX
potatoes	NNS	XXX
		
1	CD	XXX
chopped	JJ	XXX
onion	NN	XXX
		
2	CD	XXX
finely	RB	XXX
chopped	VBD	XXX
green	JJ	XXX
chilies	NNS	XXX
		
½	JJ	XXX
tablespoon	NN	XXX
chopped	VBD	XXX
mint	NN	XXX
leaves	NNS	XXX
		
½	JJ	XXX
teaspoon	NN	XXX
garam	NN	XXX
masala	NN	XXX
powder	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
molten	NNS	XXX
butter	NN	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
1/2	CD	XXX
teaspoon	NN	XXX
pepper	NN	XXX
powder	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
lemon	NN	XXX
juice	NN	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
coriander	NN	XXX
leaves	NNS	XXX
		
3	CD	XXX
tablespoons	NNS	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
2	CD	XXX
cups	NNS	XXX
walachya	JJ	XXX
shenga	NN	XXX
(	(	XXX
flat	JJ	XXX
green	JJ	XXX
beans	NNS	XXX
)	)	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
toasted	VBD	XXX
and	CC	XXX
crushed	VBD	XXX
peanuts	NNS	XXX
		
400	CD	XXX
g	NN	XXX
potatoes	NNS	XXX
(	(	XXX
baby	NN	XXX
)	)	XXX
		
3	CD	XXX
Tbsp	NNP	XXX
canola	NN	XXX
oil	NN	XXX
for	IN	XXX
frying	NN	XXX
		
1	CD	XXX
Tbsp	NNP	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
5	CD	XXX
nos	JJ	XXX
garlic	JJ	XXX
pods	NNS	XXX
		
75	CD	XXX
g	JJ	XXX
besan	NN	XXX
(	(	XXX
gram	VB	XXX
flour	NN	XXX
)	)	XXX
		
1	CD	XXX
tsp	JJ	XXX
turmeric	JJ	XXX
powder	NN	XXX
		
2	CD	XXX
tsp	NN	XXX
red	JJ	XXX
chilli	NN	XXX
powder	NN	XXX
		
1	CD	XXX
tsp	NN	XXX
salt	NN	XXX
		
2	CD	XXX
tsp	JJ	XXX
coriander	NN	XXX
powder	NN	XXX
		
150	CD	XXX
g	NN	XXX
yogurt	NN	XXX
		
pinch	NN	XXX
of	IN	XXX
kastoori	FW	XXX
methi	FW	XXX
powder	NN	XXX
(	(	XXX
dry	JJ	XXX
fenugreek	NN	XXX
seeds	NNS	XXX
)	)	XXX
		
20	CD	XXX
g	NN	XXX
fresh	JJ	XXX
green	JJ	XXX
coriander	NN	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
3	CD	XXX
tablespoons	NNS	XXX
onion	NN	XXX
tomato	NN	XXX
paste	NN	XXX
(	(	XXX
2	CD	XXX
onions	NNS	XXX
,	,	XXX
1	CD	XXX
tomato	NN	XXX
)	)	XXX
		
1	CD	XXX
tablespoon	NN	XXX
coconut	NN	XXX
paste	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
ginger	NN	XXX
garlic	JJ	XXX
paste	NN	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
garam	VBP	XXX
masala	NNS	XXX
powder	VB	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
1	CD	XXX
cup	NN	XXX
chopped	VBD	XXX
potatoes	NNS	XXX
		
1	CD	XXX
cup	NN	XXX
chopped	VBD	XXX
cauliflower	JJR	XXX
		
2	CD	XXX
cups	NNS	XXX
water	NN	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
Mutton	NNP	XXX
500	CD	XXX
gm	NN	XXX
,	,	XXX
Onion	NNP	XXX
2	CD	XXX
big	JJ	XXX
finely	RB	XXX
chopped	VBD	XXX
,	,	XXX
Garlic	NNP	XXX
5-6	JJ	XXX
cloves	NNS	XXX
,	,	XXX
Ginger	NNP	XXX
1/2	CD	XXX
inch	NN	XXX
,	,	XXX
Cardamoms+Cinnamoms	NNP	XXX
6	CD	XXX
each	DT	XXX
every,5	NN	XXX
Green	NNP	XXX
Chillis,5	NNP	XXX
Black	NNP	XXX
pepper	NN	XXX
crushed	VBD	XXX
,	,	XXX
Yogurt	NNP	XXX
200gm	CD	XXX
,	,	XXX
Ghee	NNP	XXX
150-200	CD	XXX
gm	NN	XXX
,	,	XXX
Sugar	NNP	XXX
1/2	CD	XXX
teaspoon	NN	XXX
,	,	XXX
salt	NN	XXX
,	,	XXX
Bay	NNP	XXX
leaves	VBZ	XXX
		
8	CD	XXX
cups	NNS	XXX
palak	JJ	XXX
patta	NN	XXX
(	(	XXX
spinach	JJ	XXX
leaves	NNS	XXX
)	)	XXX
,	,	XXX
sliced	VBD	XXX
		
Water	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
cumin	VBP	XXX
seeds	NNS	XXX
		
1	CD	XXX
teaspoon	NN	XXX
green	JJ	XXX
chili	NN	XXX
paste	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
chopped	VBD	XXX
garlic	JJ	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
boiled	VBD	XXX
peanuts	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chana	VBP	XXX
dal	NN	XXX
,	,	XXX
previously	RB	XXX
boiled	VBN	XXX
in	IN	XXX
4	CD	XXX
tablespoons	NNS	XXX
water	NN	XXX
for	IN	XXX
15	CD	XXX
minutes	NNS	XXX
in	IN	XXX
pressure	NN	XXX
cooker	NN	XXX
.	.	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
6	CD	XXX
cups	NNS	XXX
chopped	VBD	XXX
tandulka	NN	XXX
		
Hot	JJ	XXX
water	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
2	CD	XXX
chopped	VBD	XXX
green	JJ	XXX
chilies	NNS	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
chopped	VBD	XXX
garlic	JJ	XXX
		
2	CD	XXX
cups	NNS	XXX
chopped	VBD	XXX
onions	NNS	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
2	CD	XXX
cups	NNS	XXX
green	JJ	XXX
moong	RB	XXX
dal	NN	XXX
		
water	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
4	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
onions	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
tomatoes	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
coconut	NN	XXX
and	CC	XXX
garlic	JJ	XXX
paste	NN	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
salt	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
¼	JJ	XXX
kg	NN	XXX
pumpkin	NN	XXX
,	,	XXX
peeled	VBN	XXX
and	CC	XXX
cleaned	VBN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
sugar	NN	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
2	CD	XXX
cups	NNS	XXX
grated	VBD	XXX
cheese	JJ	XXX
		
2	CD	XXX
cups	NNS	XXX
maida	VBD	XXX
or	CC	XXX
all-purpose	JJ	XXX
flour	NN	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
pepper	NN	XXX
powder	NN	XXX
		
Water	NNP	XXX
if	IN	XXX
required	VBN	XXX
		
Vegetable	JJ	XXX
oil	NN	XXX
for	IN	XXX
deep	JJ	XXX
frying	NN	XXX
(	(	XXX
as	IN	XXX
needed	VBN	XXX
)	)	XXX
		
chicken	NN	XXX
,	,	XXX
bread	NN	XXX
,	,	XXX
pepper	NN	XXX
		
2	CD	XXX
cups	NNS	XXX
brown	JJ	XXX
harbara	NN	XXX
(	(	XXX
chickpeas	NNS	XXX
)	)	XXX
		
water	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
grated	VBD	XXX
coconut	NN	XXX
		
4	CD	XXX
to	TO	XXX
5	CD	XXX
garlic	JJ	XXX
cloves	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
cumin	VBP	XXX
seeds	NNS	XXX
		
3	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
onions	NNS	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
salt	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
coriander	NN	XXX
leaves	NNS	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
chopped	VBD	XXX
onions	NNS	XXX
		
1	CD	XXX
teaspoon	NN	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
½	JJ	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
lemon	NN	XXX
juice	NN	XXX
		
salt	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
1	CD	XXX
cup	NN	XXX
boiled	VBD	XXX
potato	NN	XXX
cubes	NNS	XXX
,	,	XXX
crushed	VBN	XXX
and	CC	XXX
mashed	VBN	XXX
		
2	CD	XXX
bread	NN	XXX
slices	NNS	XXX
		
1	CD	XXX
tablespoon	NN	XXX
butter	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
tomato	NN	XXX
sauce	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
grated	VBD	XXX
cheese	JJ	XXX
		
10	CD	XXX
to	TO	XXX
15	CD	XXX
tendali	NN	XXX
or	CC	XXX
ivy	NN	XXX
gourd	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
1	CD	XXX
tablespoon	NN	XXX
chopped	VBD	XXX
tomatoes	NNS	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
salt	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
1/2	CD	XXX
teaspoon	NN	XXX
sugar	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
onions	NNS	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
garam	NN	XXX
masala	NN	XXX
powder	NN	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
½	JJ	XXX
teaspoon	NN	XXX
sugar	NN	XXX
		
4	CD	XXX
cups	NNS	XXX
chopped	VBD	XXX
beans	NNS	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
salt	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
½	JJ	XXX
cup	NN	XXX
chopped	VBD	XXX
mushrooms	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
onions	NNS	XXX
		
2	CD	XXX
bread	NN	XXX
slices	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chutney	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
butter	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
mayonnaise	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
tomato	NN	XXX
sauce	NN	XXX
		
½	JJ	XXX
tablespoon	NN	XXX
green	JJ	XXX
chutney	NN	XXX
		
½	JJ	XXX
tablespoon	NN	XXX
butter	NN	XXX
		
2	CD	XXX
bread	NN	XXX
slices	NNS	XXX
		
1	CD	XXX
tablespoon	NN	XXX
finely	RB	XXX
chopped	VBD	XXX
garlic	JJ	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
onions	NNS	XXX
		
1	CD	XXX
tablespoon	NN	XXX
mayonnaise	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
tomato	NN	XXX
sauce	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
grated	VBD	XXX
cheese	JJ	XXX
		
1	CD	XXX
tablespoon	NN	XXX
butter	NN	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
onions	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
capsicums	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
tomatoes	NNS	XXX
		
1	CD	XXX
teaspoon	NN	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
3	CD	XXX
tablespoons	NNS	XXX
tomato	VBP	XXX
sauce	NN	XXX
		
2	CD	XXX
cups	NNS	XXX
boiled	VBD	XXX
pasta	NN	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
2	CD	XXX
cups	NNS	XXX
soya	JJ	XXX
chunks	NNS	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
salt	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
2	CD	XXX
cups	NNS	XXX
chavali	NN	XXX
(	(	XXX
black	JJ	XXX
eyed	VBN	XXX
beans	NNS	XXX
)	)	XXX
		
water	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
4	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
onions	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
tomatoes	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
coconut	NN	XXX
and	CC	XXX
garlic	JJ	XXX
paste	NN	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
2	CD	XXX
cups	NNS	XXX
brown	JJ	XXX
harbara	NN	XXX
soaked	VBD	XXX
for	IN	XXX
5-6	JJ	XXX
hours	NNS	XXX
		
water	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
grated	VBD	XXX
ginger	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
ginger	VBP	XXX
garlic	JJ	XXX
paste	NN	XXX
		
3	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
onions	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
tomatoes	NNS	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
grated	VBD	XXX
coconut	NN	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
lemon	JJ	XXX
juice	NN	XXX
		
4	CD	XXX
to	TO	XXX
5	CD	XXX
chapatis	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
2	CD	XXX
to	TO	XXX
3	CD	XXX
chopped	NNS	XXX
green	JJ	XXX
chilies	NNS	XXX
		
1	CD	XXX
cup	NN	XXX
chopped	VBD	XXX
onions	NNS	XXX
		
1	CD	XXX
tablespoon	NN	XXX
toasted	VBD	XXX
peanuts	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
boiled	VBN	XXX
potatoes	NNS	XXX
		
1	CD	XXX
teaspoon	NN	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
lemon	NN	XXX
juice	NN	XXX
		
salt	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
sugar	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
2	CD	XXX
to	TO	XXX
3	CD	XXX
(	(	XXX
or	CC	XXX
more	JJR	XXX
)	)	XXX
chopped	VBD	XXX
green	JJ	XXX
chilies	NNS	XXX
		
1	CD	XXX
tablespoon	NN	XXX
chopped	VBD	XXX
tomatoes	NNS	XXX
		
2	CD	XXX
cups	NNS	XXX
boiled	VBD	XXX
tur	NN	XXX
dal	NN	XXX
		
water	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
Salt	NNP	XXX
as	IN	XXX
needed	VBN	XXX
		
A	DT	XXX
pinch	NN	XXX
or	CC	XXX
two	CD	XXX
sugar	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
chopped	VBD	XXX
coriander	JJR	XXX
leaves	NNS	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
2	CD	XXX
chopped	VBD	XXX
green	JJ	XXX
chilies	NNS	XXX
		
1	CD	XXX
cup	NN	XXX
chopped	VBD	XXX
onions	NNS	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
3	CD	XXX
cups	NNS	XXX
cooked	VBD	XXX
rice	NN	XXX
		
salt	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
lemon	NN	XXX
juice	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
powder	NN	XXX
		
2	CD	XXX
eggs	NNS	XXX
		
2	CD	XXX
cups	NNS	XXX
cooked	VBD	XXX
rice	NN	XXX
		
salt	NN	XXX
as	IN	XXX
needed	VBN	XXX
		
2-3	JJ	XXX
green	JJ	XXX
chillies	NNS	XXX
,	,	XXX
chopped	VBD	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
coriander	NN	XXX
leaves	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
vegetable	JJ	XXX
oil	NN	XXX
		
1	CD	XXX
cup	NN	XXX
chopped	VBD	XXX
onions	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
grated	VBD	XXX
dry	JJ	XXX
coconut	NN	XXX
		
1	CD	XXX
tablespoon	NN	XXX
chopped	VBD	XXX
ginger	NN	XXX
		
6	CD	XXX
to	TO	XXX
8	CD	XXX
garlic	JJ	XXX
cloves	NNS	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
chopped	VBD	XXX
coriander	NN	XXX
leaves	NNS	XXX
		
1	CD	XXX
teaspoon	NN	XXX
cumin	NN	XXX
seeds	NNS	XXX
		
2	CD	XXX
teaspoons	NNS	XXX
red	JJ	XXX
chili	NN	XXX
powder	NN	XXX
		
2	CD	XXX
tablespoons	NNS	XXX
garam	VBP	XXX
masala	NNS	XXX
powder	VB	XXX
		
1	CD	XXX
teaspoon	NN	XXX
haldi	NN	XXX
